countryName,countryCode,indicatorName,indicatorCode,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024
Oman,OMN,"In-school proxy (100 - ROFST.2T3.CP), secondary age BEST (%) [STRICT]",SE.SEC.NENR,,,98.48811947705596,97.92624403808438,,95.55308536982568,93.96718432596856,93.00704596225401,94.30885497236208,92.38614811866351,85.59526140999304,85.6822062688417,83.98622729844175,,
Oman,OMN,"In-school proxy, primary age, female (%)",UIS.INS.PRM.F,,,98.98554096257288,99.28525147809185,98.34025426435826,96.73932123163712,96.20072710617468,97.63273253287718,99.30333924349881,97.51238912692477,90.01199203827562,89.54936328180067,89.17071325668452,,
Oman,OMN,"In-school proxy, primary age, male (%)",UIS.INS.PRM.M,,,97.96899728117518,98.56602696725405,97.83247227473414,96.09633390785858,95.38779104970551,96.98141839907463,98.00437300134608,97.01888042398146,89.32450709931896,88.6604378904711,88.71012541931073,,
Oman,OMN,"In-school proxy, secondary BEST (2T3), female (%) [STRICT]",UIS.INS.SEC.F,,,,99.53709000349045,,96.05839991569519,94.03168688578215,93.14565139496814,94.23264415876812,92.4069979033036,85.57764186204552,85.81425686082471,84.12653341570388,,
Oman,OMN,"In-school proxy, secondary BEST (2T3), male (%) [STRICT]",UIS.INS.SEC.M,,,,96.49471998214722,,95.07730007171631,93.90521346441577,92.8739169163495,94.38212018436386,92.36609665017707,85.61222570276526,85.55518201150863,83.85152658257692,,
Oman,OMN,"Pupil-teacher ratio, primary (trained) (ratio)",UIS.PTR.PRM.TRAINED,,,,,,,,9.944772655343392,9.452557784410356,10.14152759948652,10.61525068400668,12.2993024730501,11.65237654760211,11.45988719309887,10.31419278703624
Oman,OMN,"PTR secondary source flag (2T3 / avg(2,3) / only2 / only3 / missing)",UIS.PTR.SEC.SOURCE,missing,missing,missing,missing,missing,missing,missing,2T3,2T3,2T3,2T3,2T3,2T3,2T3,2T3
Oman,OMN,"Pupil-teacher ratio, secondary (trained) BEST (ratio)",UIS.PTR.SEC.TRAINED,,,,,,,,9.961757663642802,10.20817610062893,10.6316046012868,11.27663328446112,12.17662498070094,12.3010960832621,12.1650828257933,12.32142694738757
Oman,OMN,"Out-of-school rate, primary age (%) (ROFST.1.CP)",UIS.ROFST.1.CP,,0.2697223364973321,1.533273272651334,1.081524453367113,1.918307324246614,3.588398175380698,4.213731460563795,2.698775787986897,1.358030511264945,2.738487972508591,10.33806927644134,10.90458096448014,11.06424373216928,,
Oman,OMN,"Out-of-school rate, secondary age BEST (%) (ROFST.2T3.CP) [STRICT]",UIS.ROFST.SEC.BEST,,,1.511880522944039,2.07375596191563,,4.446914630174323,6.032815674031436,6.992954037745982,5.691145027637918,7.613851881336487,14.40473859000696,14.31779373115831,16.01377270155826,,
Oman,OMN,Secondary BEST source flag (2T3 / missing) [STRICT],UIS.SEC.SOURCE,missing,missing,2T3,2T3,missing,2T3,2T3,2T3,2T3,2T3,2T3,2T3,2T3,missing,missing
Pakistan,PAK,"In-school proxy (100 - ROFST.1.CP), primary age (%)",SE.PRM.TENR,,,,,,,,,,,,69.77311923817638,71.45075060999321,72.26139646522869,82.06781673364449
Pakistan,PAK,"In-school proxy (100 - ROFST.2T3.CP), secondary age BEST (%) [STRICT]",SE.SEC.NENR,,,,,,,,,,,,58.06420716232633,57.96531592993622,59.54406795789443,57.15197192195566
Pakistan,PAK,"In-school proxy, primary age, female (%)",UIS.INS.PRM.F,,,,,,,,,,,,65.07184029051481,66.57697325101623,68.15108423480942,81.0834753721912
Pakistan,PAK,"In-school proxy, primary age, male (%)",UIS.INS.PRM.M,,,,,,,,,,,,74.26518818678271,76.11242280235612,76.19544799373723,83.0102765486157
Pakistan,PAK,"In-school proxy, secondary BEST (2T3), female (%) [STRICT]",UIS.INS.SEC.F,,,,,,,,,,,,52.63863540394544,53.08761225839472,54.99465496851339,55.97798196709724
Pakistan,PAK,"In-school proxy, secondary BEST (2T3), male (%) [STRICT]",UIS.INS.SEC.M,,,,,,,,,,,,63.1894640434455,62.58586722045409,63.86804307867794,58.27063114335521
Pakistan,PAK,"Pupil-teacher ratio, primary (trained) (ratio)",UIS.PTR.PRM.TRAINED,48.0273163736925,48.10407655839016,49.28398903298807,50.11730888707874,55.37604516360693,56.19275667256393,,,56.54106946043706,61.9159535709036,,66.88224014810896,65.04800453861093,64.97008739906609,75.91598632231121
Pakistan,PAK,"PTR secondary source flag (2T3 / avg(2,3) / only2 / only3 / missing)",UIS.PTR.SEC.SOURCE,missing,missing,missing,missing,missing,only2,only2,only2,only2,2T3,missing,2T3,2T3,2T3,2T3
Pakistan,PAK,"Pupil-teacher ratio, secondary (trained) BEST (ratio)",UIS.PTR.SEC.TRAINED,,,,,,28.24331538801442,30.33494400991157,28.17915818472113,28.22861229122253,14.72325523481437,,15.6058876807011,16.47426713275681,13.0241626015761,14.02790953025544
Pakistan,PAK,"Out-of-school rate, primary age (%) (ROFST.1.CP)",UIS.ROFST.1.CP,,,,,,,,,,,,30.22688076182362,28.5492493900068,27.73860353477132,17.93218326635551
Pakistan,PAK,"Out-of-school rate, secondary age BEST (%) (ROFST.2T3.CP) [STRICT]",UIS.ROFST.SEC.BEST,,,,,,,,,,,,41.93579283767367,42.03468407006378,40.45593204210557,42.84802807804434
Pakistan,PAK,Secondary BEST source flag (2T3 / missing) [STRICT],UIS.SEC.SOURCE,missing,missing,missing,missing,missing,missing,missing,missing,missing,missing,missing,2T3,2T3,2T3,2T3
Panama,PAN,"In-school proxy (100 - ROFST.1.CP), primary age (%)",SE.PRM.TENR,97.12069519819963,95.89394087065664,95.06861852440687,94.11786744595557,92.0533494435021,89.9091531172024,,87.33060302601501,,87.91999786921414,90.20815287408378,96.5392340084044,96.95688505567968,91.09635180709408,
Panama,PAN,"In-school proxy (100 - ROFST.2T3.CP), secondary age BEST (%) [STRICT]",SE.SEC.NENR,76.45995853672136,76.65313887445757,,80.69804000854492,78.7185001373291,79.45060920715332,,72.45195204455852,,72.98279435378468,71.10724200124562,81.25789659877697,80.78235362493248,75.97149482495334,
Panama,PAN,"In-school proxy, primary age, female (%)",UIS.INS.PRM.F,96.79311462846701,95.89327778534857,94.9375156935082,94.01696702453988,92.14125389941414,89.84928555602174,,87.072592578848,,90.10348987579346,90.68168420863164,96.56878726302392,97.28830403648722,91.42184781936828,
Panama,PAN,"In-school proxy, primary age, male (%)",UIS.INS.PRM.M,97.4334083661602,95.89457396040018,95.19382418859468,94.21425170317193,91.96935687607346,89.96638185882183,,87.5773614370705,,88.0305997073751,89.75579141035726,96.51103326600015,96.64107485604606,90.78678295338594,
Panama,PAN,"In-school proxy, secondary BEST (2T3), female (%) [STRICT]",UIS.INS.SEC.F,77.9261944840088,78.55607263249169,,82.54911041259766,80.73550987243652,81.10618019104004,,74.14687653188506,,74.5112921935641,73.20208519765345,83.01581038807316,81.66076421248835,77.3215425458111,
Panama,PAN,"In-school proxy, secondary BEST (2T3), male (%) [STRICT]",UIS.INS.SEC.M,75.05496523417919,74.83099145131177,,78.9276008605957,76.79001998901367,77.86796951293945,,70.83161269667457,,71.52062032212547,69.10261522010983,79.5752104165168,79.9413793257284,74.67882432653857,
Panama,PAN,"Pupil-teacher ratio, primary (trained) (ratio)",UIS.PTR.PRM.TRAINED,25.60086161727892,25.14427860696517,25.01012354152368,,26.43024408375666,22.06022823330516,21.60613905325444,22.0780853761623,,,,,,,
Panama,PAN,"PTR secondary source flag (2T3 / avg(2,3) / only2 / only3 / missing)",UIS.PTR.SEC.SOURCE,2T3,2T3,only2,missing,2T3,only2,only2,only2,missing,missing,missing,missing,missing,missing,missing
Panama,PAN,"Pupil-teacher ratio, secondary (trained) BEST (ratio)",UIS.PTR.SEC.TRAINED,17.35986540226369,16.82628914527902,18.43528836754643,,14.1986198425293,15.09995343783952,14.096538879404,14.74499456774794,,,,,,,
Panama,PAN,"Out-of-school rate, primary age (%) (ROFST.1.CP)",UIS.ROFST.1.CP,2.879304801800375,4.106059129343358,4.931381475593129,5.882132554044435,7.946650556497898,10.09084688279761,,12.66939697398498,,12.08000213078586,9.79184712591622,3.460765991595594,3.043114944320327,8.903648192905921,
Panama,PAN,"Out-of-school rate, secondary age BEST (%) (ROFST.2T3.CP) [STRICT]",UIS.ROFST.SEC.BEST,23.54004146327864,23.34686112554243,,19.30195999145508,21.2814998626709,20.54939079284668,,27.54804795544148,,27.01720564621532,28.89275799875437,18.74210340122303,19.21764637506752,24.02850517504666,
Panama,PAN,Secondary BEST source flag (2T3 / missing) [STRICT],UIS.SEC.SOURCE,2T3,2T3,missing,2T3,2T3,2T3,missing,2T3,missing,2T3,2T3,2T3,2T3,2T3,missing
Peru,PER,"In-school proxy (100 - ROFST.1.CP), primary age (%)",SE.PRM.TENR,99.37360000610352,99.2260599732399,,,,,99.92243000119925,99.9549899995327,99.81649999320507,99.84352000057697,,,,,
Peru,PER,"In-school proxy (100 - ROFST.2T3.CP), secondary age BEST (%) [STRICT]",SE.SEC.NENR,92.477059841156,93.69829988479614,,,,,90.2336196899414,89.37162971496582,89.97646045684814,91.51891040802002,93.06128978729248,93.89665985107422,94.49958992004395,96.06270003318787,
Peru,PER,"In-school proxy, secondary BEST (2T3), female (%) [STRICT]",UIS.INS.SEC.F,90.58673000335693,91.7685899734497,,,,,88.89060974121094,88.41436004638672,89.1405897140503,91.10521030426025,92.89498996734619,93.97795009613037,94.43131017684937,96.38042998313904,
Peru,PER,"In-school proxy, secondary BEST (2T3), male (%) [STRICT]",UIS.INS.SEC.M,94.3764100074768,95.63986015319824,,,,,91.56105041503906,90.31105041503906,90.79391956329346,91.92257976531982,93.22316980361938,93.81767988204956,94.56581020355225,95.75503015518188,
Peru,PER,"Pupil-teacher ratio, primary (trained) (ratio)",UIS.PTR.PRM.TRAINED,,,,,,,,,,,,,,132.7497863769531,100.9889373779297
Peru,PER,"PTR secondary source flag (2T3 / avg(2,3) / only2 / only3 / missing)",UIS.PTR.SEC.SOURCE,missing,missing,missing,missing,missing,missing,missing,missing,missing,missing,missing,missing,missing,2T3,2T3
Peru,PER,"Pupil-teacher ratio, secondary (trained) BEST (ratio)",UIS.PTR.SEC.TRAINED,,,,,,,,,,,,,,50.54573059082031,41.88360977172852
Peru,PER,"Out-of-school rate, primary age (%) (ROFST.1.CP)",UIS.ROFST.1.CP,0.6263999938964844,0.7739400267601013,,,,,0.0775699988007545,0.0450100004673004,0.1835000067949295,0.156479999423027,,,,,
Peru,PER,"Out-of-school rate, secondary age BEST (%) (ROFST.2T3.CP) [STRICT]",UIS.ROFST.SEC.BEST,7.522940158843994,6.301700115203857,,,,,9.766380310058594,10.62837028503418,10.02353954315186,8.48108959197998,6.93871021270752,6.103340148925781,5.500410079956055,3.937299966812134,
Peru,PER,Secondary BEST source flag (2T3 / missing) [STRICT],UIS.SEC.SOURCE,2T3,2T3,missing,missing,missing,missing,2T3,2T3,2T3,2T3,2T3,2T3,2T3,2T3,missing
Philippines,PHL,"In-school proxy (100 - ROFST.1.CP), primary age (%)",SE.PRM.TENR,,,,,90.06572125879762,89.4427827485559,89.26718624414428,89.42325875949584,89.29683698262548,90.94236635071283,91.54017353236786,87.72374955180783,89.09600289428059,89.50317739288637,88.36477152032937
Philippines,PHL,"In-school proxy (100 - ROFST.2T3.CP), secondary age BEST (%) [STRICT]",SE.SEC.NENR,,,,,84.67547510747912,83.92647864865094,,,80.17079318690625,80.25591979123085,82.75448223852716,80.50234327384271,85.2557579162955,86.05752288040084,83.88184678571642
Philippines,PHL,"In-school proxy, primary age, female (%)",UIS.INS.PRM.F,,,,,91.16158290856615,90.39599666457931,89.81877633283916,89.56203721345595,89.03345156643964,90.26559184698269,90.53521469372721,86.93043731899431,88.19737864582135,88.33806550407044,87.24509183027233
Philippines,PHL,"In-school proxy, primary age, male (%)",UIS.INS.PRM.M,,,,,89.04421637273526,88.55443777993442,88.74827493621822,89.29171993699374,89.54849809393971,91.59450346280957,92.51413678065055,88.49205324586961,89.96583979152228,90.6323191594074,89.45014059569814
Philippines,PHL,"In-school proxy, secondary BEST (2T3), female (%) [STRICT]",UIS.INS.SEC.F,,,,,87.44293594226119,86.32486902575769,,,82.38591164544965,82.2505738153433,84.34587527395193,82.26470700497008,86.419041786271,86.69946017802978,85.02413979245073
Philippines,PHL,"In-school proxy, secondary BEST (2T3), male (%) [STRICT]",UIS.INS.SEC.M,,,,,82.09185382963099,81.68708935618156,,,78.03761709804805,78.31525436108873,81.19599176183922,78.78166955503141,84.12242387448119,85.43328311240522,82.77179166631232
Philippines,PHL,"Pupil-teacher ratio, primary (trained) (ratio)",UIS.PTR.PRM.TRAINED,,,,,30.9465127228369,30.73850368145914,28.98823527025821,29.08352270255602,27.0739837299954,25.65984547800502,25.18740636543498,23.76413240571442,24.30293026515014,24.24133200836155,24.76086058115199
Philippines,PHL,"PTR secondary source flag (2T3 / avg(2,3) / only2 / only3 / missing)",UIS.PTR.SEC.SOURCE,missing,missing,missing,missing,2T3,2T3,2T3,2T3,2T3,2T3,2T3,2T3,2T3,2T3,2T3
Philippines,PHL,"Pupil-teacher ratio, secondary (trained) BEST (ratio)",UIS.PTR.SEC.TRAINED,,,,,26.9905891418457,26.22974014282227,23.52214117183177,23.88061904907227,25.04001802925563,25.17235427203025,24.64424100041087,24.09406324544345,26.32998672523754,25.89154273449803,23.93015127772299
Philippines,PHL,"Out-of-school rate, primary age (%) (ROFST.1.CP)",UIS.ROFST.1.CP,,,,,9.934278741202371,10.5572172514441,10.73281375585571,10.57674124050416,10.70316301737452,9.057633649287162,8.459826467632135,12.27625044819217,10.90399710571941,10.49682260711363,11.63522847967063
Philippines,PHL,"Out-of-school rate, secondary age BEST (%) (ROFST.2T3.CP) [STRICT]",UIS.ROFST.SEC.BEST,,,,,15.32452489252089,16.07352135134905,,,19.82920681309374,19.74408020876915,17.24551776147284,19.49765672615729,14.74424208370451,13.94247711959916,16.11815321428358
Philippines,PHL,Secondary BEST source flag (2T3 / missing) [STRICT],UIS.SEC.SOURCE,missing,missing,missing,missing,2T3,2T3,missing,missing,2T3,2T3,2T3,2T3,2T3,2T3,2T3
Palau,PLW,"In-school proxy (100 - ROFST.1.CP), primary age (%)",SE.PRM.TENR,,,,99.3134999871254,98.07428002357483,,,,,,98.35576564658417,99.4379953422036,85.79505300353357,91.80445722501797,
Palau,PLW,"In-school proxy (100 - ROFST.2T3.CP), secondary age BEST (%) [STRICT]",SE.SEC.NENR,,,,,96.88381004333496,,,,,,,96.34640571647654,79.2982456140351,89.71034459442325,
Palau,PLW,"In-school proxy, primary age, female (%)",UIS.INS.PRM.F,,,,,,,,,,,,,84.16289592760181,91.34466769706337,
Palau,PLW,"In-school proxy, primary age, male (%)",UIS.INS.PRM.M,,,,,,,,,,,,,87.23404255319149,92.20430107526882,
Palau,PLW,"In-school proxy, secondary BEST (2T3), female (%) [STRICT]",UIS.INS.SEC.F,,,,,,,,,,,,96.8162100315094,79.23728813559322,88.25457000732422,
Palau,PLW,"In-school proxy, secondary BEST (2T3), male (%) [STRICT]",UIS.INS.SEC.M,,,,,,,,,,,,95.89046001434326,79.3584379358438,89.90318012237549,
Palau,PLW,"Pupil-teacher ratio, primary (trained) (ratio)",UIS.PTR.PRM.TRAINED,,,,,,,,,,,,7.979591836734694,11.42105263157895,11.97435897435897,
Palau,PLW,"PTR secondary source flag (2T3 / avg(2,3) / only2 / only3 / missing)",UIS.PTR.SEC.SOURCE,missing,missing,missing,missing,missing,missing,missing,missing,missing,missing,missing,only3,2T3,2T3,missing
Palau,PLW,"Pupil-teacher ratio, secondary (trained) BEST (ratio)",UIS.PTR.SEC.TRAINED,,,,,,,,,,,,10.11111111111111,9.613636363636363,10.1304347826087,
Palau,PLW,"Out-of-school rate, primary age (%) (ROFST.1.CP)",UIS.ROFST.1.CP,,,,0.6865000128746033,1.925719976425171,,,,,,1.644234353415832,0.5620046577963977,14.20494699646643,8.195542774982027,
Palau,PLW,"Out-of-school rate, secondary age BEST (%) (ROFST.2T3.CP) [STRICT]",UIS.ROFST.SEC.BEST,,,,,3.116189956665039,,,,,,,3.653594283523454,20.70175438596491,10.28965540557675,
Palau,PLW,Secondary BEST source flag (2T3 / missing) [STRICT],UIS.SEC.SOURCE,missing,missing,missing,missing,2T3,missing,missing,missing,missing,missing,missing,2T3,2T3,2T3,missing
Papua New Guinea,PNG,"In-school proxy (100 - ROFST.1.CP), primary age (%)",SE.PRM.TENR,,,69.75991062463862,,67.23383468838153,,89.21940040588379,,99.07873842609527,98.37419650729439,96.83996198351323,95.99735120474098,,,
Papua New Guinea,PNG,"In-school proxy (100 - ROFST.2T3.CP), secondary age BEST (%) [STRICT]",SE.SEC.NENR,,,,,,,,,60.33908310057188,59.92018856965085,54.43039882669404,53.05228125242412,,58.80160995456328,
Papua New Guinea,PNG,"In-school proxy, primary age, female (%)",UIS.INS.PRM.F,,,67.55622641509434,,66.15455038593444,,88.01655960083008,,,97.53093028836989,96.02949684944205,,,,
Papua New Guinea,PNG,"In-school proxy, primary age, male (%)",UIS.INS.PRM.M,,,71.7312817639086,,68.20268744317575,,90.3044204711914,,,99.14132662259962,97.57918573281673,,,,
Papua New Guinea,PNG,"In-school proxy, secondary BEST (2T3), female (%) [STRICT]",UIS.INS.SEC.F,,,,,,,,,57.49051257584477,57.38783041306586,52.46801493485103,56.30234033128985,,57.35987466844566,
Papua New Guinea,PNG,"In-school proxy, secondary BEST (2T3), male (%) [STRICT]",UIS.INS.SEC.M,,,,,,,,,62.8909958791881,62.19249459292116,56.19442956306835,50.12614985227668,,60.10515186099105,
Papua New Guinea,PNG,"PTR secondary source flag (2T3 / avg(2,3) / only2 / only3 / missing)",UIS.PTR.SEC.SOURCE,missing,missing,2T3,missing,missing,missing,missing,missing,missing,missing,missing,missing,missing,missing,missing
Papua New Guinea,PNG,"Pupil-teacher ratio, secondary (trained) BEST (ratio)",UIS.PTR.SEC.TRAINED,,,27.40980911254883,,,,,,,,,,,,
Papua New Guinea,PNG,"Out-of-school rate, primary age (%) (ROFST.1.CP)",UIS.ROFST.1.CP,,,30.24008937536137,,32.76616531161846,,10.78059959411621,,0.921261573904734,1.62580349270561,3.160038016486773,4.002648795259018,,,
Papua New Guinea,PNG,"Out-of-school rate, secondary age BEST (%) (ROFST.2T3.CP) [STRICT]",UIS.ROFST.SEC.BEST,,,,,,,,,39.66091689942812,40.07981143034915,45.56960117330596,46.94771874757588,,41.19839004543672,
Papua New Guinea,PNG,Secondary BEST source flag (2T3 / missing) [STRICT],UIS.SEC.SOURCE,missing,missing,missing,missing,missing,missing,missing,missing,2T3,2T3,2T3,2T3,missing,2T3,missing
Poland,POL,"In-school proxy (100 - ROFST.1.CP), primary age (%)",SE.PRM.TENR,97.22762989997864,96.86314010620117,96.5945200920105,96.2295401096344,95.83652019500732,,,95.12157011032104,95.423180103302,96.59106993675232,98.52938997745514,99.97850999981165,99.98123000003397,99.87646000087261,
Poland,POL,"In-school proxy (100 - ROFST.2T3.CP), secondary age BEST (%) [STRICT]",SE.SEC.NENR,94.7033200263977,94.74319982528687,94.50876998901367,95.6307201385498,95.34771013259888,95.78922986984253,95.56805992126465,95.36501979827881,95.89614009857178,95.41923999786377,95.52249002456665,99.75629000365734,99.74116000533104,99.4563000202179,
Poland,POL,"In-school proxy, primary age, female (%)",UIS.INS.PRM.F,97.15241003036499,96.82222008705139,96.56876993179321,96.22153997421265,95.79724979400635,,,95.08591985702515,95.72738981246948,96.8431499004364,98.55317997932434,,,,
Poland,POL,"In-school proxy, primary age, male (%)",UIS.INS.PRM.M,97.29906010627747,96.90197992324829,96.61896991729736,96.23713994026184,95.8737998008728,,,95.15546989440918,95.13399982452393,96.35176992416382,98.50686001777649,,,,
Poland,POL,"In-school proxy, secondary BEST (2T3), female (%) [STRICT]",UIS.INS.SEC.F,95.13294982910156,95.1619200706482,94.93502998352051,95.82422018051147,95.52070999145508,96.14280009269714,95.85346984863281,95.67332983016968,95.85183000564575,95.40830993652344,95.7763900756836,,,,
Poland,POL,"In-school proxy, secondary BEST (2T3), male (%) [STRICT]",UIS.INS.SEC.M,94.2927598953247,94.34300994873047,94.10203981399536,95.44616985321045,95.183030128479,95.45318984985352,95.29683017730713,95.07211017608643,95.93822002410889,95.42960977554321,95.28117990493774,,,,
Poland,POL,"Pupil-teacher ratio, primary (trained) (ratio)",UIS.PTR.PRM.TRAINED,9.3822603225708,10.20639038085938,10.23686981201172,10.27058982849121,10.23338031768799,,,10.23167037963867,8.034330368041992,9.137570381164553,,,,,
Poland,POL,"PTR secondary source flag (2T3 / avg(2,3) / only2 / only3 / missing)",UIS.PTR.SEC.SOURCE,2T3,2T3,2T3,2T3,2T3,2T3,2T3,2T3,2T3,2T3,missing,missing,missing,missing,missing
Poland,POL,"Pupil-teacher ratio, secondary (trained) BEST (ratio)",UIS.PTR.SEC.TRAINED,10.55072975158691,9.038089752197266,8.777750015258789,9.65192985534668,9.572500228881836,9.434260368347168,9.31223964691162,9.215940475463867,10.47385025024414,9.14976978302002,,,,,
Poland,POL,"Out-of-school rate, primary age (%) (ROFST.1.CP)",UIS.ROFST.1.CP,2.772370100021362,3.136859893798828,3.405479907989502,3.770459890365601,4.163479804992676,,,4.878429889678955,4.576819896697998,3.408930063247681,1.470610022544861,0.0214900001883507,0.0187699999660254,0.123539999127388,
Poland,POL,"Out-of-school rate, secondary age BEST (%) (ROFST.2T3.CP) [STRICT]",UIS.ROFST.SEC.BEST,5.296679973602295,5.256800174713135,5.491230010986328,4.369279861450195,4.652289867401123,4.210770130157471,4.431940078735352,4.634980201721191,4.103859901428223,4.58076000213623,4.47750997543335,0.243709996342659,0.2588399946689606,0.5436999797821045,
Poland,POL,Secondary BEST source flag (2T3 / missing) [STRICT],UIS.SEC.SOURCE,2T3,2T3,2T3,2T3,2T3,2T3,2T3,2T3,2T3,2T3,2T3,2T3,2T3,2T3,missing
Portugal,PRT,"In-school proxy (100 - ROFST.1.CP), primary age (%)",SE.PRM.TENR,99.97386999987066,99.99064000044018,99.7559700012207,99.77215999364853,99.24439001083374,98.05245995521545,97.50005006790161,97.53557991981506,97.9824800491333,99.00802999734879,99.76948000490665,99.90113999694586,99.82133999466896,99.49182999134064,
Portugal,PRT,"In-school proxy (100 - ROFST.2T3.CP), secondary age BEST (%) [STRICT]",SE.SEC.NENR,,,,99.3154000043869,99.78623999655247,99.48857998847961,98.71327996253967,98.83507001399994,99.15096002817154,99.7756599932909,99.54052001237869,99.46595001220703,99.50393000245094,99.70298001170158,
Portugal,PRT,"In-school proxy, primary age, female (%)",UIS.INS.PRM.F,,,,,99.19717001914978,97.95883989334106,97.28716993331909,97.13304996490479,97.6604700088501,98.73037004470825,,,,,
Portugal,PRT,"In-school proxy, primary age, male (%)",UIS.INS.PRM.M,,,,,99.2892000079155,98.14135003089905,97.70268988609314,97.92036008834839,98.29101002216339,99.27369999885559,,,,,
Portugal,PRT,"In-school proxy, secondary BEST (2T3), female (%) [STRICT]",UIS.INS.SEC.F,,,,99.4631000161171,99.88122999668121,99.57196000218391,98.85536003112793,99.02065002918243,99.49040997028351,,99.73877999186516,99.44647997617722,99.35944002866745,99.46609997749329,
Portugal,PRT,"In-school proxy, secondary BEST (2T3), male (%) [STRICT]",UIS.INS.SEC.M,,,,99.17435002326965,99.6956200003624,99.40903997421265,98.5782300233841,98.65883994102478,98.82924997806549,,99.35118997097015,99.48460000753403,99.64258000254631,99.93114999681711,
Portugal,PRT,"Pupil-teacher ratio, primary (trained) (ratio)",UIS.PTR.PRM.TRAINED,10.82935047149658,11.10042953491211,11.73421955108643,12.78162002563477,13.4067497253418,13.30618953704834,12.77740001678467,12.35346031188965,12.09879016876221,11.98412036895752,11.77912044525146,,,,
Portugal,PRT,"PTR secondary source flag (2T3 / avg(2,3) / only2 / only3 / missing)",UIS.PTR.SEC.SOURCE,2T3,2T3,2T3,2T3,2T3,2T3,2T3,2T3,2T3,2T3,2T3,missing,missing,missing,missing
Portugal,PRT,"Pupil-teacher ratio, secondary (trained) BEST (ratio)",UIS.PTR.SEC.TRAINED,7.3472900390625,7.525420188903809,8.164569854736328,9.772899627685549,9.894200325012209,9.92870044708252,9.644969940185549,9.515990257263184,9.279660224914553,9.1708402633667,8.94946002960205,,,,
Portugal,PRT,"Out-of-school rate, primary age (%) (ROFST.1.CP)",UIS.ROFST.1.CP,0.0261300001293421,0.0093599995598197,0.2440299987792969,0.2278400063514709,0.7556099891662598,1.947540044784546,2.499949932098389,2.464420080184937,2.017519950866699,0.9919700026512146,0.2305199950933456,0.098860003054142,0.1786600053310394,0.5081700086593628,
Portugal,PRT,"Out-of-school rate, secondary age BEST (%) (ROFST.2T3.CP) [STRICT]",UIS.ROFST.SEC.BEST,,,,0.6845999956130981,0.2137600034475327,0.5114200115203857,1.286720037460327,1.164929986000061,0.8490399718284607,0.2243400067090988,0.4594799876213074,0.5340499877929688,0.496069997549057,0.2970199882984161,
Portugal,PRT,Secondary BEST source flag (2T3 / missing) [STRICT],UIS.SEC.SOURCE,missing,missing,missing,2T3,2T3,2T3,2T3,2T3,2T3,2T3,2T3,2T3,2T3,2T3,missing
Paraguay,PRY,"In-school proxy (100 - ROFST.1.CP), primary age (%)",SE.PRM.TENR,98.41679000854492,98.49632000923157,98.5101144977901,,,,89.74086226166632,,,,87.97457674784859,87.72207958498063,87.8000291252542,87.56574499059919,86.6688746892607
Paraguay,PRY,"In-school proxy (100 - ROFST.2T3.CP), secondary age BEST (%) [STRICT]",SE.SEC.NENR,81.00012016296387,82.1071605682373,86.35771357037788,,,,81.35580447367519,,,,81.90219456617501,79.37779290973316,78.68867008814799,78.52108586724277,78.62345820246688
Paraguay,PRY,"In-school proxy, primary age, female (%)",UIS.INS.PRM.F,98.54751002788544,98.69797003269196,98.60268116695082,,,,89.81865504851896,,,,88.00360480787141,87.80985710119567,87.85391285843485,87.88810698716792,86.59237309971657
Paraguay,PRY,"In-school proxy, primary age, male (%)",UIS.INS.PRM.M,98.2917799949646,98.30347001552582,98.42158421799114,,,,89.66643750710485,,,,87.94680990436264,87.63813099944993,87.74850439524661,87.2575491652041,86.74200810889367
Paraguay,PRY,"In-school proxy, secondary BEST (2T3), female (%) [STRICT]",UIS.INS.SEC.F,81.73992919921875,83.1127700805664,87.36486088107758,,,,82.44100439492763,,,,83.19115902588793,81.45855251907822,80.17167678477362,79.57052284796715,79.63245382286576
Paraguay,PRY,"In-school proxy, secondary BEST (2T3), male (%) [STRICT]",UIS.INS.SEC.M,80.29018974304199,81.14221000671387,85.39150779673218,,,,80.31535581529543,,,,80.6660997337274,77.38292722912723,77.26718391312026,77.51567157636332,77.65722088152819
Paraguay,PRY,"Pupil-teacher ratio, primary (trained) (ratio)",UIS.PTR.PRM.TRAINED,,,25.40259821568321,,,,,,,,,,,,
Paraguay,PRY,"PTR secondary source flag (2T3 / avg(2,3) / only2 / only3 / missing)",UIS.PTR.SEC.SOURCE,missing,missing,2T3,missing,missing,missing,missing,missing,missing,missing,missing,missing,missing,missing,missing
Paraguay,PRY,"Pupil-teacher ratio, secondary (trained) BEST (ratio)",UIS.PTR.SEC.TRAINED,,,23.40262125085515,,,,,,,,,,,,
Paraguay,PRY,"Out-of-school rate, primary age (%) (ROFST.1.CP)",UIS.ROFST.1.CP,1.583209991455078,1.503679990768433,1.489885502209908,,,,10.25913773833368,,,,12.02542325215141,12.27792041501937,12.1999708747458,12.43425500940081,13.3311253107393
Paraguay,PRY,"Out-of-school rate, secondary age BEST (%) (ROFST.2T3.CP) [STRICT]",UIS.ROFST.SEC.BEST,18.99987983703613,17.8928394317627,13.64228642962212,,,,18.6441955263248,,,,18.09780543382498,20.62220709026684,21.31132991185201,21.47891413275722,21.37654179753313
